secuencia,grupo,sub_grupo,presta,corr,titulo,anes1,anesben1,anes2,anesben2,anes3,anesben3,equipo,pab,NOMBRE_PRESTACIÓN,total1,bene1,total2,bene2,total3,bene3,valcir11,valcir12,valcir13,valcir21,valcir22,valcir23,valcir31,valcir32,valcir33,valcir41,valcir42,valcir43,CODIGO_PRESTACIÓN
203,3,1,6,0,5,0,0,0,0,0,0,0,0,AGREGACION PLAQUETARIA CON DIFERENTES AGONISTAS             ,4520,2260,5880,3620,7230,4970,0,0,0,0,0,0,0,0,0,0,0,0,301006
204,3,1,7,0,5,0,0,0,0,0,0,0,0,ANTICOAGULANTES CIRCULANTES O ANTICOAGULANTE LUPICO         ,4900,2450,6370,3920,7840,5390,0,0,0,0,0,0,0,0,0,0,0,0,301007
205,3,1,8,0,5,0,0,0,0,0,0,0,0,ANTITROMBINA III                                            ,4900,2450,6370,3920,7840,5390,0,0,0,0,0,0,0,0,0,0,0,0,301008
206,3,1,11,0,5,0,0,0,0,0,0,0,0,"COAGULACION, TIEMPO DE                                      ",1400,700,1820,1120,2240,1540,0,0,0,0,0,0,0,0,0,0,0,0,301011
207,3,1,13,0,5,0,0,0,0,0,0,0,0,TIEMPO DE LISIS DEL COAGULO                                 ,650,330,850,530,1040,720,0,0,0,0,0,0,0,0,0,0,0,0,301013
208,3,1,14,0,5,0,0,0,0,0,0,0,0,PRUEBA DE ANTIGLOBULINA DIRECTA                             ,1300,650,1690,1040,2080,1430,0,0,0,0,0,0,0,0,0,0,0,0,301014
209,3,1,17,0,5,0,0,0,0,0,0,0,0,DESHIDROGENASA GLUCOSA-6-FOSFATO EN ERITROCITOS             ,4470,2240,5810,3580,7150,4920,0,0,0,0,0,0,0,0,0,0,0,0,301017
210,3,1,20,0,5,0,0,0,0,0,0,0,0,TIEMPO DE LISIS DE EUGLOBULINAS                             ,1530,770,1990,1230,2450,1690,0,0,0,0,0,0,0,0,0,0,0,0,301020
211,3,1,21,0,5,0,0,0,0,0,0,0,0,FIBRINOGENO                                                 ,2390,1200,3110,1920,3820,2630,0,0,0,0,0,0,0,0,0,0,0,0,301021
212,3,1,22,0,5,0,0,0,0,0,0,0,0,TEST DE NEUTRALIZACION PLAQUETARIA                          ,4700,2350,6110,3760,7520,5170,0,0,0,0,0,0,0,0,0,0,0,0,301022
213,3,1,24,0,5,0,0,0,0,0,0,0,0,FACTOR V                                                    ,2100,1050,2730,1680,3360,2310,0,0,0,0,0,0,0,0,0,0,0,0,301024
214,3,1,25,0,5,0,0,0,0,0,0,0,0,"FACTORES VII, VIII, IX, X, XI, XII, XIII, C/U               ",4720,2360,6140,3780,7550,5190,0,0,0,0,0,0,0,0,0,0,0,0,301025
215,3,1,26,0,5,0,0,0,0,0,0,0,0,FERRITINA                                                   ,5620,2810,7310,4500,8990,6180,0,0,0,0,0,0,0,0,0,0,0,0,301026
216,3,1,27,0,5,0,0,0,0,0,0,0,0,"FIBRINOGENO, PRODUCTOS DE DEGRADACION DEL                   ",4700,2350,6110,3760,7520,5170,0,0,0,0,0,0,0,0,0,0,0,0,301027
217,3,1,28,0,5,0,0,0,0,0,0,0,0,FIERRO SERICO                                               ,1980,990,2570,1580,3170,2180,0,0,0,0,0,0,0,0,0,0,0,0,301028
218,3,1,29,0,5,0,0,0,0,0,0,0,0,"FIERRO, CAPACIDAD DE FIJACION DEL (INCLUYE FIERRO SERICO)   ",4320,2160,5620,3460,6910,4750,0,0,0,0,0,0,0,0,0,0,0,0,301029
219,3,1,30,0,5,0,0,0,0,0,0,0,0,"FIERRO, CINETICA DEL (CADA DETERMINACION)                   ",4870,2440,6330,3900,7790,5360,0,0,0,0,0,0,0,0,0,0,0,0,301030
220,3,1,34,0,5,0,0,0,0,0,0,0,0,CLASIFICACION SANGUINEA AB0 Y RHD                           ,2340,1170,3040,1870,3740,2570,0,0,0,0,0,0,0,0,0,0,0,0,301034
221,3,1,35,0,5,0,0,0,0,0,0,0,0,HAPTOGLOBINA CUANTITATIVA                                   ,4450,2230,5790,3570,7120,4900,0,0,0,0,0,0,0,0,0,0,0,0,301035
222,3,1,36,0,5,0,0,0,0,0,0,0,0,HEMATOCRITO (PROC. AUT.)                                    ,720,360,940,580,1150,790,0,0,0,0,0,0,0,0,0,0,0,0,301036
223,3,1,38,0,5,0,0,0,0,0,0,0,0,HEMOGLOBINA EN SANGRE TOTAL (PROC. AUT.)                    ,720,360,940,580,1150,790,0,0,0,0,0,0,0,0,0,0,0,0,301038
224,3,1,40,0,5,0,0,0,0,0,0,0,0,HEMOGLOBINA FETAL CUANTITATIVA EN ERITROCITOS               ,4530,2270,5890,3630,7250,4990,0,0,0,0,0,0,0,0,0,0,0,0,301040
225,3,1,41,0,5,0,0,0,0,0,0,0,0,HEMOGLOBINA GLICADA A1C                                     ,4230,2120,5500,3390,6770,4660,0,0,0,0,0,0,0,0,0,0,0,0,301041
226,3,1,42,0,5,0,0,0,0,0,0,0,0,HEMOGLOBINA PLASMATICA                                      ,960,480,1250,770,1540,1060,0,0,0,0,0,0,0,0,0,0,0,0,301042
227,3,1,44,0,5,0,0,0,0,0,0,0,0,ELECTROFORESIS DE HEMOGLOBINA                               ,4950,2480,6440,3970,7920,5450,0,0,0,0,0,0,0,0,0,0,0,0,301044
228,3,1,45,0,5,0,0,0,0,0,0,0,0,"HEMOGRAMA (INCLUYE RECUENTOS DE LEUCOCITOS, ERITROCITOS,    ",2880,1440,3740,2300,4610,3170,0,0,0,0,0,0,0,0,0,0,0,0,301045
232,3,1,48,0,5,0,0,0,0,0,0,0,0,HEMOSIDERINA MEDULAR                                        ,1140,570,1480,910,1820,1250,0,0,0,0,0,0,0,0,0,0,0,0,301048
233,3,1,49,0,5,0,0,0,0,0,0,0,0,CUANTIFICACION DE HEPARINA                                  ,5430,2720,7060,4350,8690,5980,0,0,0,0,0,0,0,0,0,0,0,0,301049
234,3,1,51,0,5,0,0,0,0,0,0,0,0,IDENTIFICACION DE ANTICUERPOS IRREGULARES ERITROCITARIOS    ,4700,2350,6110,3760,7520,5170,0,0,0,0,0,0,0,0,0,0,0,0,301051
235,3,1,54,0,5,0,0,0,0,0,0,0,0,METAHEMOGLOBINA                                             ,1440,720,1870,1150,2300,1580,0,0,0,0,0,0,0,0,0,0,0,0,301054
236,3,1,59,0,5,0,0,0,0,0,0,0,0,"TIEMPO DE PROTROMBINA (INCLUYE INR, RAZON INTERNACIONAL     ",1450,730,1890,1170,2320,1600,0,0,0,0,0,0,0,0,0,0,0,0,301059
238,3,1,62,0,5,0,0,0,0,0,0,0,0,RECUENTO DE BASOFILOS (ABSOLUTO)                            ,990,500,1290,800,1580,1090,0,0,0,0,0,0,0,0,0,0,0,0,301062
239,3,1,63,0,5,0,0,0,0,0,0,0,0,RECUENTO DE EOSINOFILOS (ABSOLUTO)                          ,920,460,1200,740,1470,1010,0,0,0,0,0,0,0,0,0,0,0,0,301063
240,3,1,64,0,5,0,0,0,0,0,0,0,0,"RECUENTO DE ERITROCITOS, ABSOLUTO (PROC. AUT.)              ",710,360,920,570,1140,790,0,0,0,0,0,0,0,0,0,0,0,0,301064
241,3,1,65,0,5,0,0,0,0,0,0,0,0,"RECUENTO DE LEUCOCITOS, ABSOLUTO (PROC. AUT.)               ",690,350,900,560,1100,760,0,0,0,0,0,0,0,0,0,0,0,0,301065
242,3,1,66,0,5,0,0,0,0,0,0,0,0,RECUENTO DE LINFOCITOS (ABSOLUTO)                           ,1190,600,1550,960,1900,1310,0,0,0,0,0,0,0,0,0,0,0,0,301066
243,3,1,67,0,5,0,0,0,0,0,0,0,0,RECUENTO DE PLAQUETAS (ABSOLUTO)                            ,1220,610,1590,980,1950,1340,0,0,0,0,0,0,0,0,0,0,0,0,301067
244,3,1,68,0,5,0,0,0,0,0,0,0,0,RECUENTO DE RETICULOCITOS (ABSOLUTO O PORCENTUAL)           ,940,470,1220,750,1500,1030,0,0,0,0,0,0,0,0,0,0,0,0,301068
245,3,1,69,0,5,0,0,0,0,0,0,0,0,RECUENTO DIFERENCIAL O FORMULA LEUCOCITARIA (PROC. AUT.)    ,1980,990,2570,1580,3170,2180,0,0,0,0,0,0,0,0,0,0,0,0,301069
246,3,1,70,0,5,0,0,0,0,0,0,0,0,RESISTENCIA GLOBULAR OSMOTICA                               ,3120,1560,4060,2500,4990,3430,0,0,0,0,0,0,0,0,0,0,0,0,301070
247,3,1,72,0,5,0,0,0,0,0,0,0,0,TIEMPO DE SANGRIA (NO INCLUYE DISPOSITIVO ASOCIADO)         ,1400,700,1820,1120,2240,1540,0,0,0,0,0,0,0,0,0,0,0,0,301072
248,3,1,82,0,5,0,0,0,0,0,0,0,0,TRANSFERRINA                                                ,5140,2570,6680,4110,8220,5650,0,0,0,0,0,0,0,0,0,0,0,0,301082
249,3,1,83,0,5,0,0,0,0,0,0,0,0,"TROMBINA, TIEMPO DE                                         ",1930,970,2510,1550,3090,2130,0,0,0,0,0,0,0,0,0,0,0,0,301083
250,3,1,85,0,5,0,0,0,0,0,0,0,0,"TROMBOPLASTINA, TIEMPO PARCIAL DE (TTPA, TTPK O SIMILARES)  ",2230,1120,2900,1790,3570,2460,0,0,0,0,0,0,0,0,0,0,0,0,301085
251,3,1,86,0,5,0,0,0,0,0,0,0,0,VELOCIDAD DE ERITROSEDIMENTACION (PROC. AUT.)               ,520,260,680,420,830,570,0,0,0,0,0,0,0,0,0,0,0,0,301086
252,3,1,89,0,5,0,0,0,0,0,0,0,0,FACTOR VON WILLEBRAND ANTIGENICO (FVW:AG)                   ,9410,4710,12230,7530,15060,10360,0,0,0,0,0,0,0,0,0,0,0,0,301089
253,3,1,90,0,5,0,0,0,0,0,0,0,0,FACTOR VON WILLEBRAND ANTIGENICO COFACTOR RISTOCETINA       ,8900,4450,11570,7120,14240,9790,0,0,0,0,0,0,0,0,0,0,0,0,301090
255,3,1,91,0,5,0,0,0,0,0,0,0,0,PROTEINA C FUNCIONAL                                        ,29140,14570,37880,23310,46620,32050,0,0,0,0,0,0,0,0,0,0,0,0,301091
256,3,1,92,0,5,0,0,0,0,0,0,0,0,PROTEINA S                                                  ,34460,17230,44800,27570,55140,37910,0,0,0,0,0,0,0,0,0,0,0,0,301092
257,3,1,93,0,5,0,0,0,0,0,0,0,0,RESISTENCIA A LA PROTEINA C ACTIVADA                        ,21710,10860,28220,17370,34740,23890,0,0,0,0,0,0,0,0,0,0,0,0,301093
258,3,1,94,0,5,0,0,0,0,0,0,0,0,ESTUDIO DE LA HEMOGLOBINURIA PAROXISTICA NOCTURNA (HPN) POR ,44760,22380,58190,35810,71620,49240,0,0,0,0,0,0,0,0,0,0,0,0,301094
260,3,1,95,0,5,0,0,0,0,0,0,0,0,DIMERO-D                                                    ,11190,5600,14550,8960,17900,12310,0,0,0,0,0,0,0,0,0,0,0,0,301095
261,3,1,96,0,5,0,0,0,0,0,0,0,0,PROCALCITONINA                                              ,40740,20370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301096
262,3,1,97,0,5,0,0,0,0,0,0,0,0,INHIBIDOR DE FACTOR DE LA COAGULACION                       ,84850,42430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301097
263,3,1,98,0,5,0,0,0,0,0,0,0,0,SECRECION PLAQUETARIA CON DIFERENTES AGONISTAS              ,109390,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301098
264,3,1,99,0,5,0,0,0,0,0,0,0,0,TIEMPO DE VENENO DE VIBORA DE RUSSELL DILUIDO               ,41090,20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301099
265,3,1,100,0,5,0,0,0,0,0,0,0,0,ANTITROMBINA III ANTIGENICA                                 ,41220,20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301100
266,3,1,114,0,5,0,0,0,0,0,0,0,0,PROTEINA C ANTIGENICA                                       ,41360,20680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301114
267,3,1,116,0,5,0,0,0,0,0,0,0,0,"HEMOGLOBINA GLICADA, A1C, TEST RAPIDO EN EL LUGAR DE        ",4230,2120,5500,3390,6770,4660,0,0,0,0,0,0,0,0,0,0,0,0,301116
270,3,2,1,0,5,0,0,0,0,0,0,0,0,CUERPOS CETONICOS EN SANGRE                                 ,870,440,1130,700,1390,960,0,0,0,0,0,0,0,0,0,0,0,0,302001
271,3,2,2,0,5,0,0,0,0,0,0,0,0,ACIDO CITRICO                                               ,3040,1520,3950,2430,4860,3340,0,0,0,0,0,0,0,0,0,0,0,0,302002
272,3,2,4,0,5,0,0,0,0,0,0,0,0,LACTATO EN SANGRE                                           ,3810,1910,4950,3050,6100,4200,0,0,0,0,0,0,0,0,0,0,0,0,302004
273,3,2,5,0,5,0,0,0,0,0,0,0,0,"ACIDO URICO, EN SANGRE                                      ",1420,710,1850,1140,2270,1560,0,0,0,0,0,0,0,0,0,0,0,0,302005
274,3,2,8,0,5,0,0,0,0,0,0,0,0,"AMILASA, EN SANGRE                                          ",2230,1120,2900,1790,3570,2460,0,0,0,0,0,0,0,0,0,0,0,0,302008
275,3,2,9,0,5,0,0,0,0,0,0,0,0,"AMINOACIDOS, CUALITATIVO EN SANGRE                          ",6290,3150,8180,5040,10060,6920,0,0,0,0,0,0,0,0,0,0,0,0,302009
276,3,2,10,0,5,0,0,0,0,0,0,0,0,AMONIO                                                      ,2310,1160,3000,1850,3700,2550,0,0,0,0,0,0,0,0,0,0,0,0,302010
277,3,2,70,0,5,0,0,0,0,0,0,0,0,"APOLIPOPROTEINAS (A1, B U OTRAS) C/U                        ",6470,3240,8410,5180,10350,7120,0,0,0,0,0,0,0,0,0,0,0,0,302070
278,3,2,11,0,5,0,0,0,0,0,0,0,0,BICARBONATO (PROC. AUT.)                                    ,680,340,880,540,1090,750,0,0,0,0,0,0,0,0,0,0,0,0,302011
279,3,2,12,0,5,0,0,0,0,0,0,0,0,BILIRRUBINA TOTAL (PROC. AUT.)                              ,1450,730,1890,1170,2320,1600,0,0,0,0,0,0,0,0,0,0,0,0,302012
280,3,2,13,0,5,0,0,0,0,0,0,0,0,BILIRRUBINA TOTAL Y CONJUGADA                               ,1360,680,1770,1090,2180,1500,0,0,0,0,0,0,0,0,0,0,0,0,302013
281,3,2,15,0,5,0,0,0,0,0,0,0,0,CALCIO EN SANGRE                                            ,1290,650,1680,1040,2060,1420,0,0,0,0,0,0,0,0,0,0,0,0,302015
282,3,2,17,0,5,0,0,0,0,0,0,0,0,CAROTENO                                                    ,2070,1040,2690,1660,3310,2280,0,0,0,0,0,0,0,0,0,0,0,0,302017
283,3,2,18,0,5,0,0,0,0,0,0,0,0,"CAROTENO, PRUEBA DE SOBRECARGA DE, ADEMAS 2 CODIGOS 03-07-  ",4480,2240,5820,3580,7170,4930,0,0,0,0,0,0,0,0,0,0,0,0,302018
285,3,2,19,0,5,0,0,0,0,0,0,0,0,CERULOPLASMINA                                              ,3450,1730,4490,2770,5520,3800,0,0,0,0,0,0,0,0,0,0,0,0,302019
286,3,2,20,0,5,0,0,0,0,0,0,0,0,COBRE EN SANGRE                                             ,1920,960,2500,1540,3070,2110,0,0,0,0,0,0,0,0,0,0,0,0,302020
287,3,2,67,0,5,0,0,0,0,0,0,0,0,COLESTEROL TOTAL (PROC. AUT.)                               ,1270,640,1650,1020,2030,1400,0,0,0,0,0,0,0,0,0,0,0,0,302067
288,3,2,68,0,5,0,0,0,0,0,0,0,0,COLESTEROL HDL (PROC. AUT.)                                 ,1880,940,2440,1500,3010,2070,0,0,0,0,0,0,0,0,0,0,0,0,302068
289,3,2,21,0,5,0,0,0,0,0,0,0,0,COLINESTERASA EN SUERO O PLASMA                             ,2780,1390,3610,2220,4450,3060,0,0,0,0,0,0,0,0,0,0,0,0,302021
290,3,2,23,0,5,0,0,0,0,0,0,0,0,CREATININA EN SANGRE                                        ,1260,630,1640,1010,2020,1390,0,0,0,0,0,0,0,0,0,0,0,0,302023
291,3,2,24,0,5,0,0,0,0,0,0,0,0,CLEARANCE DE CREATININA (PROC.AUT.)                         ,2750,1380,3580,2210,4400,3030,0,0,0,0,0,0,0,0,0,0,0,0,302024
292,3,2,25,0,5,0,0,0,0,0,0,0,0,CREATINQUINASA CK - MB  ACTIVIDAD                           ,4960,2480,6450,3970,7940,5460,0,0,0,0,0,0,0,0,0,0,0,0,302025
293,3,2,26,0,5,0,0,0,0,0,0,0,0,CREATINQUINASA CK - TOTAL                                   ,3560,1780,4630,2850,5700,3920,0,0,0,0,0,0,0,0,0,0,0,0,302026
294,3,2,27,0,5,0,0,0,0,0,0,0,0,TROPONINA                                                   ,10620,5310,13810,8500,16990,11680,0,0,0,0,0,0,0,0,0,0,0,0,302027
295,3,2,30,0,5,0,0,0,0,0,0,0,0,DESHIDROGENASA LACTICA TOTAL (LDH)                          ,2230,1120,2900,1790,3570,2460,0,0,0,0,0,0,0,0,0,0,0,0,302030
296,3,2,31,0,5,0,0,0,0,0,0,0,0,"DESHIDROGENASA LACTICA TOTAL (LDH), CON SEPARACION DE       ",6140,3070,7980,4910,9820,6750,0,0,0,0,0,0,0,0,0,0,0,0,302031
298,3,2,32,0,5,0,0,0,0,0,0,0,0,"ELECTROLITOS PLASMATICOS (SODIO, POTASIO, CLORO) C/U        ",1210,610,1570,970,1940,1340,0,0,0,0,0,0,0,0,0,0,0,0,302032
299,3,2,33,0,5,0,0,0,0,0,0,0,0,ENZIMA CONVERTIDORA DE ANGIOTENSINA I                       ,7450,3730,9690,5970,11920,8200,0,0,0,0,0,0,0,0,0,0,0,0,302033
300,3,2,34,0,5,0,0,0,0,0,0,0,0,"PERFIL LIPIDICO (INCLUYE MEDICIONES DE COLESTEROL TOTAL,    ",5820,2910,7570,4660,9310,6400,0,0,0,0,0,0,0,0,0,0,0,0,302034
303,3,2,35,0,5,0,0,0,0,0,0,0,0,"FARMACOS Y/O DROGAS; NIVELES PLASMATICOS DE (ALCOHOL,       ",5850,2930,7610,4690,9360,6440,0,0,0,0,0,0,0,0,0,0,0,0,302035
308,3,2,36,0,5,0,0,0,0,0,0,0,0,FENILALANINA                                                ,2420,1210,3150,1940,3870,2660,0,0,0,0,0,0,0,0,0,0,0,0,302036
309,3,2,39,0,5,0,0,0,0,0,0,0,0,FOSFATASAS ALCALINAS CON SEPARACION DE ISOENZIMAS           ,5910,2960,7680,4730,9460,6510,0,0,0,0,0,0,0,0,0,0,0,0,302039
311,3,2,40,0,5,0,0,0,0,0,0,0,0,FOSFATASAS ALCALINAS TOTALES                                ,1200,600,1560,960,1920,1320,0,0,0,0,0,0,0,0,0,0,0,0,302040
312,3,2,42,0,5,0,0,0,0,0,0,0,0,FOSFORO (FOSFATOS) EN SANGRE                                ,1720,860,2240,1380,2750,1890,0,0,0,0,0,0,0,0,0,0,0,0,302042
313,3,2,43,0,5,0,0,0,0,0,0,0,0,GALACTOSA                                                   ,820,410,1070,660,1310,900,0,0,0,0,0,0,0,0,0,0,0,0,302043
314,3,2,45,0,5,0,0,0,0,0,0,0,0,GAMMA GLUTAMILTRANSPEPTIDASA (GGT)                          ,2100,1050,2730,1680,3360,2310,0,0,0,0,0,0,0,0,0,0,0,0,302045
315,3,2,46,0,5,0,0,0,0,0,0,0,0,"GASES Y EQUILIBRIO ACIDO BASE EN SANGRE (INCLUYE: PH, O2,   ",3660,1830,4760,2930,5860,4030,0,0,0,0,0,0,0,0,0,0,0,0,302046
318,3,2,47,0,5,0,0,0,0,0,0,0,0,GLUCOSA EN SANGRE                                           ,1170,590,1520,940,1870,1290,0,0,0,0,0,0,0,0,0,0,0,0,302047
319,3,2,48,0,5,0,0,0,0,0,0,0,0,"GLUCOSA, PRUEBA DE TOLERANCIA A LA GLUCOSA ORAL (PTGO),     ",5430,2720,7060,4350,8690,5980,0,0,0,0,0,0,0,0,0,0,0,0,302048
322,3,2,50,0,5,0,0,0,0,0,0,0,0,ADENOSINDEAMINASA EN SANGRE U OTRO FLUIDO BIOLOGICO (ADA)   ,4970,2490,6460,3980,7950,5470,0,0,0,0,0,0,0,0,0,0,0,0,302050
323,3,2,52,0,5,0,0,0,0,0,0,0,0,LEUCINAMINOPEPTIDASA (LAP)                                  ,2180,1090,2830,1740,3490,2400,0,0,0,0,0,0,0,0,0,0,0,0,302052
324,3,2,53,0,5,0,0,0,0,0,0,0,0,LIPASA EN SANGRE                                            ,2470,1240,3210,1980,3950,2720,0,0,0,0,0,0,0,0,0,0,0,0,302053
325,3,2,55,0,5,0,0,0,0,0,0,0,0,LITIO EN SANGRE                                             ,2720,1360,3540,2180,4350,2990,0,0,0,0,0,0,0,0,0,0,0,0,302055
326,3,2,56,0,5,0,0,0,0,0,0,0,0,MAGNESIO EN SANGRE                                          ,2980,1490,3870,2380,4770,3280,0,0,0,0,0,0,0,0,0,0,0,0,302056
327,3,2,57,0,5,0,0,0,0,0,0,0,0,"NITROGENO UREICO Y/O UREA, EN SANGRE                        ",1240,620,1610,990,1980,1360,0,0,0,0,0,0,0,0,0,0,0,0,302057
328,3,2,58,0,5,0,0,0,0,0,0,0,0,OSMOLALIDAD EN SANGRE                                       ,1930,970,2510,1550,3090,2130,0,0,0,0,0,0,0,0,0,0,0,0,302058
329,3,2,75,0,5,0,0,0,0,0,0,0,0,PERFIL BIOQUIMICO (DETERMINACION AUTOMATIZADA DE 12         ,8160,4080,10610,6530,13060,8980,0,0,0,0,0,0,0,0,0,0,0,0,302075
331,3,2,61,0,5,0,0,0,0,0,0,0,0,ELECTROFORESIS DE PROTEINAS (INCLUYE COD. 03-02-100 Y 03-02-,5870,2940,7630,4700,9390,6460,0,0,0,0,0,0,0,0,0,0,0,0,302061
333,3,2,76,0,5,0,0,0,0,0,0,0,0,"PERFIL HEPATICO (INCLUYE TIEMPO DE PROTROMBINA, BILIRRUBINA ",9560,4780,12430,7650,15300,10520,0,0,0,0,0,0,0,0,0,0,0,0,302076
336,3,2,63,0,5,0,0,0,0,0,0,0,0,"TRANSAMINASAS, OXALACETICA (GOT/AST), PIRUVICA (GPT/ALT),   ",1730,870,2250,1390,2770,1910,0,0,0,0,0,0,0,0,0,0,0,0,302063
338,3,2,64,0,5,0,0,0,0,0,0,0,0,TRIGLICERIDOS EN SANGRE (PROC.AUT.)                         ,1650,830,2150,1330,2640,1820,0,0,0,0,0,0,0,0,0,0,0,0,302064
339,3,2,66,0,5,0,0,0,0,0,0,0,0,"XILOSA, PRUEBA DE ABSORCION (NO INCLUYE LA XILOSA QUE SE    ",3320,1660,4320,2660,5310,3650,0,0,0,0,0,0,0,0,0,0,0,0,302066
341,3,2,77,0,5,0,0,0,0,0,0,0,0,VITAMINA B12 POR INMUNOENSAYO                               ,7080,3540,9200,5660,11330,7790,0,0,0,0,0,0,0,0,0,0,0,0,302077
342,3,2,78,0,5,0,0,0,0,0,0,0,0,25 OH VITAMINA D TOTAL POR INMUNOENSAYO                     ,15750,7880,20480,12610,25200,17330,0,0,0,0,0,0,0,0,0,0,0,0,302078
345,3,2,80,0,5,0,0,0,0,0,0,0,0,VITAMINA B6 POR HPLC                                        ,48380,24190,62890,38700,77410,53220,0,0,0,0,0,0,0,0,0,0,0,0,302080
346,3,2,81,0,5,0,0,0,0,0,0,0,0,CALCIO IONICO. INCLUYE MEDICION DE PH METODO ION SELECTIVO. ,2330,1170,3030,1870,3730,2570,0,0,0,0,0,0,0,0,0,0,0,0,302081
348,3,2,82,0,5,0,0,0,0,0,0,0,0,FENILALANINA CUANTITATIVA EN GOTAS DE SANGRE SECA           ,8010,4010,10410,6410,12820,8820,0,0,0,0,0,0,0,0,0,0,0,0,302082
349,3,2,83,0,5,0,0,0,0,0,0,0,0,CARBOXIHEMOGLOBINA                                          ,21670,10840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302083
350,3,2,84,0,5,0,0,0,0,0,0,0,0,PLOMO EN SANGRE                                             ,60090,30050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302084
351,3,2,85,0,5,0,0,0,0,0,0,0,0,PREALBUMINA                                                 ,28410,14210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302085
352,3,2,86,0,5,0,0,0,0,0,0,0,0,HOMOCISTEINA                                                ,56210,28110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302086
353,3,2,100,0,5,0,0,0,0,0,0,0,0,PROTEINAS TOTALES EN SANGRE                                 ,1370,690,1780,1100,2190,1510,0,0,0,0,0,0,0,0,0,0,0,0,302100
354,3,2,101,0,5,0,0,0,0,0,0,0,0,ALBUMINAS EN SANGRE                                         ,1370,690,1780,1100,2190,1510,0,0,0,0,0,0,0,0,0,0,0,0,302101
355,3,2,95,0,5,0,0,0,0,0,0,0,0,"TIOPURINA METILTRANSFERASA, ACTIVIDAD ENZIMATICA            ",56880,28440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302095
356,3,2,97,0,5,0,0,0,0,0,0,0,0,"HORMONA TIROESTIMULANTE, NEONATAL EN GSS                    ",21030,10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302097
357,3,2,98,0,5,0,0,0,0,0,0,0,0,PERFIL DE AMINOACIDOS Y ACILCARNITINAS EN GSS               ,75250,37630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302098
358,3,2,99,0,5,0,0,0,0,0,0,0,0,PESQUISA NEONATAL AMPLIADA EN GSS (INCLUYE PERFIL DE        ,119520,59760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302099
363,3,2,102,0,5,0,0,0,0,0,0,0,0,LEUCINA CUALITATIVA EN GSS                                  ,32100,16050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302102
366,3,3,1,0,5,0,0,0,0,0,0,0,0,ADENOCORTICOTROFINA (ACTH)                                  ,8020,4010,10430,6420,12830,8820,0,0,0,0,0,0,0,0,0,0,0,0,303001
367,3,3,2,0,5,0,0,0,0,0,0,0,0,ALDOSTERONA                                                 ,6610,3310,8590,5290,10580,7280,0,0,0,0,0,0,0,0,0,0,0,0,303002
368,3,3,3,0,5,0,0,0,0,0,0,0,0,ANDROSTENEDIONA                                             ,5220,2610,6790,4180,8350,5740,0,0,0,0,0,0,0,0,0,0,0,0,303003
369,3,3,4,0,5,0,0,0,0,0,0,0,0,ANGIOTENSINA                                                ,6370,3190,8280,5100,10190,7010,0,0,0,0,0,0,0,0,0,0,0,0,303004
370,3,3,6,0,5,0,0,0,0,0,0,0,0,CORTISOL                                                    ,5220,2610,6790,4180,8350,5740,0,0,0,0,0,0,0,0,0,0,0,0,303006
371,3,3,7,0,5,0,0,0,0,0,0,0,0,"CRECIMIENTO, HORMONA DE (HGH) (SOMATOTROFINA)               ",6610,3310,8590,5290,10580,7280,0,0,0,0,0,0,0,0,0,0,0,0,303007
372,3,3,8,0,5,0,0,0,0,0,0,0,0,DEHIDROEPIANDROSTERONA SULFATO (DHEA-S)                     ,6520,3260,8480,5220,10430,7170,0,0,0,0,0,0,0,0,0,0,0,0,303008
373,3,3,9,0,5,0,0,0,0,0,0,0,0,ERITROPOYETINA                                              ,5490,2750,7140,4400,8780,6040,0,0,0,0,0,0,0,0,0,0,0,0,303009
374,3,3,12,0,5,0,0,0,0,0,0,0,0,GASTRINA                                                    ,7010,3510,9110,5610,11220,7720,0,0,0,0,0,0,0,0,0,0,0,0,303012
375,3,3,14,0,5,0,0,0,0,0,0,0,0,"GONADOTROFINA CORIONICA, SUB-UNIDAD BETA (CUANTIFICACION)   ",5020,2510,6530,4020,8030,5520,0,0,0,0,0,0,0,0,0,0,0,0,303014
376,3,3,15,0,5,0,0,0,0,0,0,0,0,HORMONA FOLICULO ESTIMULANTE (FSH)                          ,5140,2570,6680,4110,8220,5650,0,0,0,0,0,0,0,0,0,0,0,0,303015
